Date_90_90_0,Itot_90_90_0,Ib_90_90_0,Iid_90_90_0,Icd_90_90_0,Ihd_90_90_0,Igr_90_90_0,theta_90_90_0,Date_45_-90_1,Itot_45_-90_1,Ib_45_-90_1,Iid_45_-90_1,Icd_45_-90_1,Ihd_45_-90_1,Igr_45_-90_1,theta_45_-90_1
2016/01/01 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,84.36150676648306,2016/01/01 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,84.36150676648306
2016/01/01 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,70.63770596146497,2016/01/01 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,70.63770596146497
2016/01/01 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.16223520876375,2016/01/01 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.16223520876375
2016/01/01 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,44.26941999494441,2016/01/01 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,44.26941999494441
2016/01/01 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,32.742270123415494,2016/01/01 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,32.742270123415494
2016/01/01 05:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,24.64839537472892,2016/01/01 05:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,24.64839537472892
2016/01/01 06:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,23.826951512629265,2016/01/01 06:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,23.826951512629265
2016/01/01 07:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,30.85367855804942,2016/01/01 07:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,30.85367855804941
2016/01/01 08:00:00,1.4096730814139171,1.3756484068067931,0.0035831977751140964,0.02806373888795154,0.0023777379440583406,0.0,41.96597835462383,2016/01/01 08:00:00,1.4180065195897027,1.375648406806793,0.006116901220229823,0.028063738887951533,0.0016813146241282124,0.006496158050600438,41.965978354623836
2016/01/01 09:00:00,65.05381554729607,57.59655038769544,0.622924936602828,5.912715044116483,0.9216251788813072,0.0,54.69512146033349,2016/01/01 09:00:00,66.83527157835482,57.596550387695416,1.0633993834448878,5.9127150441164815,0.6516874136992372,1.6109193493988,54.6951214603335
2016/01/01 10:00:00,63.037154097639274,53.86088983612531,1.3560739139340514,5.773693088851274,2.0464972587286323,0.0,68.09792923517698,2016/01/01 10:00:00,67.07958499481974,53.860889836125374,2.3149629742670017,5.773693088851281,1.4470920893266963,3.6829470062493863,68.09792923517695
2016/01/01 11:00:00,74.19379632955153,57.43077776751504,4.865956336759838,5.775838115670383,6.121224109606271,0.0,81.79552367298884,2016/01/01 11:00:00,88.15467265396387,57.43077776751504,8.306707059440372,5.775838115670383,4.328359077065181,12.3129906342729,81.79552367298884
2016/01/01 12:00:00,4.579186733247896,0,1.8037915378740261,0.0,2.77539519537387,0.0,95.58593742711805,2016/01/01 12:00:00,10.111114096480344,0,3.079264766151661,0.0,1.9625007631214262,5.069348567207257,95.58593742711805
2016/01/01 13:00:00,2.4093077188726113,0,0.9333323210091777,0.0,1.4759753978634336,0.0,109.31530811021929,2016/01/01 13:00:00,5.251039009768,0,1.5932979342953468,0.0,1.0436722126937463,2.6140688627789075,109.31530811021929
2016/01/01 14:00:00,2.9854065945732184,0,1.2366190726757993,0.0,1.7487875218974194,0.0,122.79826952308977,2016/01/01 14:00:00,6.497886799280176,0,2.111040804709477,0.0,1.236579515588083,3.150266478982616,122.79826952308974
2016/01/01 15:00:00,9.652986194604818e-16,0,5.774895029242245e-16,0.0,3.878091165362573e-16,0.0,135.70546832527592,2016/01/01 15:00:00,2.3190439726840053e-15,0,9.858362465059922e-16,0.0,2.742224561087516e-16,1.0589852700692613e-15,135.70546832527592
2016/01/01 16:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,147.2772044290744,2016/01/01 16:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,147.2772044290744
2016/01/01 17:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,155.37174472916885,2016/01/01 17:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,155.37174472916885
2016/01/01 18:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,156.22378182599684,2016/01/01 18:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,156.22378182599684
2016/01/01 19:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,149.1946843214966,2016/01/01 19:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,149.1946843214966
2016/01/01 20:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,138.09061804637855,2016/01/01 20:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,138.09061804637855
2016/01/01 21:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,125.36650903517693,2016/01/01 21:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,125.36650903517693
2016/01/01 22:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,111.96134846979699,2016/01/01 22:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,111.96134846979697
2016/01/01 23:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,98.26074930755821,2016/01/01 23:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,98.26074930755821
2016/01/02 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,84.46688433903363,2016/01/02 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,84.46688433903363
2016/01/02 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,70.7332589919029,2016/01/02 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,70.7332589919029
2016/01/02 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.24465458797046,2016/01/02 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.24465458797046
2016/01/02 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,44.33189331410693,2016/01/02 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,44.33189331410693
2016/01/02 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,32.769976119456985,2016/01/02 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,32.769976119456985
2016/01/02 05:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,24.61317904235982,2016/01/02 05:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,24.61317904235982
2016/01/02 06:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,23.719456359180512,2016/01/02 06:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,23.719456359180512
2016/01/02 07:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,30.718790551843956,2016/01/02 07:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,30.718790551843956
2016/01/02 08:00:00,8.350291685181501,8.147091060267357,0.021405680487241202,0.1676421224026012,0.014152822024302798,0.0,41.831345469316574,2016/01/02 08:00:00,8.400063655821471,8.147091060267357,0.03654178231568202,0.1676421224026012,0.010007556426310828,0.03878113440951955,41.831345469316574
2016/01/02 09:00:00,54.1770250785575,47.934113152517554,0.5152001575478253,4.954943929611344,0.7727678388807722,0.0,54.56673872560205,2016/01/02 09:00:00,55.657397855642294,47.93411315251758,0.8795016826182702,4.954943929611347,0.5464293791554673,1.342409711739626,54.56673872560202
2016/01/02 10:00:00,51.40583438629398,43.87923941613527,1.089768685181113,4.753966790216143,1.682859494761454,0.0,67.97689717946108,2016/01/02 10:00:00,54.68119717217831,43.87923941613527,1.860351512397426,4.753966790216143,1.1899613605299912,2.9976780928994686,67.97689717946108
2016/01/02 11:00:00,42.554621061007396,32.75791697059902,2.5532856798022943,3.5233372051130885,3.720081205492997,0.0,81.68225261791235,2016/01/02 11:00:00,50.23267758093853,32.75791697059907,4.358731298297,3.523337205113094,2.630494646968724,6.962197459960639,81.68225261791234
2016/01/02 12:00:00,6.111298322198667,0,2.471751469145149,0.0,3.6395468530535178,0.0,95.4812060837708,2016/01/02 12:00:00,13.58501662556889,0,4.219543694385496,0.0,2.573548260240301,6.791924670943095,95.48120608377079
2016/01/02 13:00:00,5.76240647192421,0,2.3840353914812917,0.0,3.378371080442919,0.0,109.22077971619294,2016/01/02 13:00:00,12.765035449094512,0,4.069802983386438,0.0,2.388869100345711,6.306363365362364,109.22077971619295
2016/01/02 14:00:00,10.392207247235277,0,5.187273617684527,0.0,5.20493362955075,0.0,122.71728466291029,2016/01/02 14:00:00,23.78393593683254,0,8.85522996861933,0.0,3.6804438650812443,11.248262103131964,122.71728466291029
2016/01/02 15:00:00,1.3989841619311821e-15,0,8.365676405302822e-16,0.0,5.624165214008998e-16,0.0,135.64474892287078,2016/01/02 15:00:00,3.361596412867777e-15,0,1.4281102920704747e-15,0.0,3.9768853613392526e-16,1.5357975846633771e-15,135.64474892287078
2016/01/02 16:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,147.25441886192536,2016/01/02 16:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,147.25441886192536
2016/01/02 17:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,155.41042604973683,2016/01/02 17:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,155.4104260497368
2016/01/02 18:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,156.33466555889723,2016/01/02 18:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,156.33466555889723
2016/01/02 19:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,149.3317670535766,2016/01/02 19:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,149.3317670535766
2016/01/02 20:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,138.22659271702705,2016/01/02 20:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,138.22659271702707
2016/01/02 21:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,125.49551334669287,2016/01/02 21:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,125.49551334669287
2016/01/02 22:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,112.08248958508602,2016/01/02 22:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,112.08248958508602
2016/01/02 23:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,98.3737142736557,2016/01/02 23:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,98.3737142736557
2016/01/03 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,84.57093439142139,2016/01/03 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,84.57093439142139
2016/01/03 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,70.82672856303259,2016/01/03 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,70.8267285630326
2016/01/03 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.32415171515648,2016/01/03 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.32415171515648
2016/01/03 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,44.3904220255587,2016/01/03 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,44.3904220255587
2016/01/03 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,32.79241977755517,2016/01/03 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,32.79241977755517
2016/01/03 05:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,24.57125110347587,2016/01/03 05:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,24.57125110347587
2016/01/03 06:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,23.605223507123405,2016/01/03 06:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,23.605223507123405
2016/01/03 07:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,30.57922262747579,2016/01/03 07:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,30.579222627475776
2016/01/03 08:00:00,2.6265234370572563,2.561653216185513,0.0068038733007626615,0.05355276505894365,0.004513582512037569,0.0,41.69411991222031,2016/01/03 08:00:00,2.642350325884449,2.561653216185513,0.011614938250066037,0.05355276505894365,0.0031915848017067764,0.012337821588220159,41.69411991222031
2016/01/03 09:00:00,98.25128264837949,87.13126011122581,0.964128731081586,8.783068906968007,1.3728248991040801,0.0,54.437137497652685,2016/01/03 09:00:00,100.97645399938293,87.13126011122587,1.6458706947661568,8.783068906968012,0.9707337955382329,2.445520490884642,54.437137497652664
2016/01/03 10:00:00,111.77902526897077,95.89011504838639,2.5217951239088614,9.881938609772686,3.4851764869028363,0.0,67.85566549636393,2016/01/03 10:00:00,119.09033314875171,95.89011504838645,4.304973556787987,9.881938609772693,2.464391927520904,6.548914006283686,67.85566549636391
2016/01/03 11:00:00,66.48758954382551,51.49027393109523,4.192191340692729,5.29270715149025,5.512417120547293,0.0,81.569609172554,2016/01/03 11:00:00,78.69381686585338,51.49027393109515,7.156518265728082,5.292707151490242,3.8978675266678127,10.856449990872099,81.56960917255401
